year,month,day,dep_time,dep_delay,arr_time,arr_delay,cancelled,carrier,tailnum,flight,origin,dest,air_time,distance,hour,min
2014,1,27,1659,-1,2031,-4,0,UA,N510UA,512,JFK,SFO,355,2586,16,59
2014,1,27,631,0,723,-16,0,UA,N808UA,521,EWR,BOS,39,200,6,31
2014,1,27,1715,-2,2044,-12,0,UA,N476UA,524,EWR,PHX,302,2133,17,15
2014,1,27,1754,0,2057,-20,0,UA,N518UA,535,JFK,LAX,331,2475,17,54
2014,1,27,757,-8,1030,1,0,UA,N516UA,561,LGA,DEN,243,1620,7,57
2014,1,27,1318,29,1649,21,0,UA,N463UA,571,EWR,PHX,312,2133,13,18
2014,1,27,1225,-3,1333,-2,0,UA,N838UA,586,EWR,BOS,48,200,12,25
2014,1,27,856,-3,1158,-12,0,UA,N476UA,590,EWR,PBI,146,1023,8,56
2014,1,27,1328,-1,1622,-6,0,UA,N413UA,598,EWR,PBI,137,1023,13,28
2014,1,27,1016,-9,1325,-35,0,UA,N546UA,642,JFK,SFO,353,2586,10,16
2014,1,27,1410,10,1541,8,0,UA,N837UA,643,EWR,ORD,126,719,14,10
2014,1,27,623,-7,910,-27,0,UA,N453UA,657,LGA,IAH,207,1416,6,23
2014,1,27,832,3,935,-5,0,UA,N463UA,676,EWR,BOS,41,200,8,32
2014,1,27,1257,-3,1425,-5,0,UA,N839UA,681,LGA,ORD,126,733,12,57
2014,1,27,1500,0,1632,2,0,UA,N828UA,685,LGA,ORD,120,733,15,0
2014,1,27,1655,-5,1847,0,0,UA,N803UA,689,LGA,ORD,124,733,16,55
2014,1,27,1813,13,2037,57,0,UA,N435UA,691,LGA,ORD,122,733,18,13
2014,1,27,850,0,1148,-6,0,UA,N523UA,701,EWR,IAH,214,1400,8,50
2014,1,27,826,-9,1135,-25,0,UA,N568UA,703,JFK,LAX,343,2475,8,26
2014,1,27,1652,-7,1825,-15,0,UA,N485UA,708,EWR,ORD,124,719,16,52
2014,1,27,857,-3,1025,-13,0,UA,N427UA,711,LGA,ORD,123,733,8,57
2014,1,27,1431,-4,1729,-16,0,UA,N418UA,761,EWR,FLL,148,1065,14,31
2014,1,27,1159,-1,1521,-10,0,UA,N587UA,766,JFK,SFO,356,2586,11,59
2014,1,27,1941,296,2308,304,0,UA,N597UA,841,JFK,LAX,348,2475,19,41
2014,1,27,839,-1,1201,5,0,UA,N564UA,997,EWR,LAX,357,2454,8,39
2014,1,27,1737,8,2053,24,0,UA,N72405,1022,EWR,IAH,232,1400,17,37
2014,1,27,1905,35,2124,19,0,UA,N79521,1047,EWR,DEN,235,1605,19,5
2014,1,27,1823,-3,2019,2,0,UA,N16701,1053,EWR,CLE,80,404,18,23
2014,1,27,1327,2,1641,-3,0,UA,N14121,1054,EWR,LAX,347,2454,13,27
2014,1,27,1602,-3,1913,15,0,UA,N37293,1057,EWR,MCO,150,937,16,2
2014,1,27,1817,15,2134,14,0,UA,N53442,1064,EWR,LAX,331,2454,18,17
2014,1,27,2106,2,2215,-2,0,UA,N12225,1066,EWR,BOS,35,200,21,6
2014,1,27,1405,5,1644,18,0,UA,N77258,1107,EWR,DEN,250,1605,14,5
2014,1,27,1732,-2,2030,0,0,UA,N18119,1109,EWR,MCO,144,937,17,32
2014,1,27,724,-5,1024,1,0,UA,N16713,1115,EWR,TPA,157,997,7,24
2014,1,27,1544,2,1648,1,0,UA,N87507,1116,EWR,BOS,37,200,15,44
2014,1,27,950,-1,1249,7,0,UA,N14731,1124,EWR,EGE,280,1725,9,50
2014,1,27,1052,-8,1335,-22,0,UA,N79521,1143,EWR,PBI,146,1023,10,52
2014,1,27,624,-6,908,-10,0,UA,N68807,1144,EWR,MCO,149,937,6,24
2014,1,27,1340,-3,1437,-10,0,UA,N37274,1146,EWR,BOS,41,200,13,40
2014,1,27,1807,32,2112,32,0,UA,N12218,1148,EWR,TPA,156,997,18,7
2014,1,27,1750,25,2040,-4,0,UA,N69804,1152,EWR,PDX,326,2434,17,50
2014,1,27,708,18,947,32,0,UA,N35260,1162,EWR,DEN,258,1605,7,8
2014,1,27,1818,9,1950,1,0,UA,N53441,1177,EWR,ORD,122,719,18,18
2014,1,27,1639,9,1957,21,0,UA,N29124,1178,EWR,IAH,222,1400,16,39
2014,1,27,1143,-4,1423,-13,0,UA,N41135,1180,EWR,MCO,146,937,11,43
2014,1,27,1452,-3,1752,-5,0,UA,N15710,1186,EWR,MIA,157,1085,14,52
2014,1,27,1447,-5,1742,-18,0,UA,N77510,1200,EWR,SAN,339,2425,14,47
2014,1,27,1131,19,1406,24,0,UA,N37287,1206,LGA,DEN,252,1620,11,31
2014,1,27,1821,11,2127,4,0,UA,N33262,1212,EWR,SAN,338,2425,18,21
2014,1,27,750,4,1317,42,0,UA,N37408,1216,EWR,SJU,211,1608,7,50
2014,1,27,1703,4,2040,22,0,UA,N33289,1223,EWR,LAX,370,2454,17,3
2014,1,27,1959,-10,2256,-32,0,UA,N77518,1224,EWR,LAX,334,2454,19,59
2014,1,27,1358,8,1705,22,0,UA,N66057,1232,EWR,IAH,216,1400,13,58
2014,1,27,1650,0,1944,-18,0,UA,N66803,1242,EWR,FLL,154,1065,16,50
2014,1,27,1254,-6,1416,-16,0,UA,N48127,1262,EWR,ORD,124,719,12,54
2014,1,27,1832,3,2128,-5,0,UA,N38257,1269,EWR,PBI,142,1023,18,32
2014,1,27,1418,3,1702,-2,0,UA,N36272,1270,EWR,MCO,144,937,14,18
2014,1,27,658,-1,1032,10,0,UA,N73251,1284,EWR,SFO,375,2565,6,58
2014,1,27,802,3,1144,13,0,UA,N76508,1289,EWR,SFO,366,2565,8,2
2014,1,27,2023,-2,2316,-10,0,UA,N27722,1409,EWR,TPA,156,997,20,23
2014,1,27,656,-3,959,-2,0,UA,N28478,1416,EWR,MIA,162,1085,6,56
2014,1,27,1617,45,1828,68,0,UA,N78509,1429,LGA,CLE,77,419,16,17
2014,1,27,614,0,926,-13,0,UA,N87527,1439,EWR,LAX,352,2454,6,14
2014,1,27,1129,-1,1407,-17,0,UA,N68452,1444,EWR,TPA,147,997,11,29
2014,1,27,718,-7,1010,-16,0,UA,N33294,1456,LGA,IAH,216,1416,7,18
2014,1,27,1859,-3,2229,16,0,UA,N37465,1479,EWR,LAX,337,2454,18,59
2014,1,27,2002,-5,2304,0,0,UA,N18223,1482,EWR,IAH,226,1400,20,2
2014,1,27,1827,-5,2247,45,0,UA,N37466,1489,EWR,SFO,348,2565,18,27
2014,1,27,1441,6,1745,0,0,UA,N37253,1493,EWR,LAX,342,2454,14,41
2014,1,27,843,-2,1207,5,0,UA,N16709,1494,LGA,IAH,236,1416,8,43
2014,1,27,655,7,947,14,0,UA,N37474,1506,EWR,LAS,330,2227,6,55
2014,1,27,918,-2,1412,-17,0,UA,N27722,1519,EWR,STT,212,1634,9,18
2014,1,27,1748,7,2110,-11,0,UA,N38451,1521,EWR,SFO,354,2565,17,48
2014,1,27,1253,-2,1539,-23,0,UA,N39416,1544,EWR,MIA,150,1085,12,53
2014,1,27,524,-1,804,-12,0,UA,N38403,1545,EWR,IAH,198,1400,5,24
2014,1,27,2019,-6,2305,-18,0,UA,N37474,1552,EWR,PBI,148,1023,20,19
2014,1,27,1444,-4,1811,-18,0,UA,N27733,1554,EWR,SFO,366,2565,14,44
2014,1,27,557,-3,922,-9,0,UA,N38459,1583,EWR,SFO,365,2565,5,57
2014,1,27,1440,-2,1737,-9,0,UA,N73275,1587,EWR,RSW,164,1068,14,40
2014,1,27,754,0,1044,6,0,UA,N12218,1592,EWR,MCO,138,937,7,54
2014,1,27,2155,-5,44,-12,0,UA,N27239,1593,EWR,MCO,146,937,21,55
2014,1,27,1518,-2,1817,-22,0,UA,N14106,1600,EWR,LAX,340,2454,15,18
2014,1,27,1231,1,1518,-13,0,UA,N39297,1601,EWR,FLL,149,1065,12,31
2014,1,27,1735,10,2031,17,0,UA,N17245,1605,EWR,LAS,327,2227,17,35
2014,1,27,1510,-1,1813,13,0,UA,N14250,1618,EWR,TPA,152,997,15,10
2014,1,27,952,-3,1236,-11,0,UA,N69804,1623,EWR,MCO,145,937,9,52
2014,1,27,1212,5,1434,1,0,UA,N66808,1625,EWR,DEN,237,1605,12,12
2014,1,27,904,-4,1206,-18,0,UA,N76505,1626,EWR,SAN,347,2425,9,4
2014,1,27,630,0,911,-13,0,UA,N69810,1627,EWR,PBI,147,1023,6,30
2014,1,27,1636,-2,1821,4,0,UA,N28478,1638,EWR,CLE,77,404,16,36
2014,1,27,759,0,954,19,0,UA,N38417,1639,EWR,ORD,126,719,7,59
2014,1,27,849,-1,1112,-15,0,UA,N58101,1643,EWR,DEN,239,1605,8,49
2014,1,27,2007,-4,2321,-26,0,UA,N27213,1651,EWR,SFO,349,2565,20,7
2014,1,27,1400,0,1728,1,0,UA,N69810,1663,EWR,SFO,362,2565,14,0
2014,1,27,1559,-3,1720,-22,0,UA,N13718,1681,EWR,ORD,117,719,15,59
2014,1,27,2022,-7,2322,-13,0,UA,N37413,1682,EWR,FLL,154,1065,20,22
2014,1,27,1925,-4,2215,-10,0,UA,N24715,1692,EWR,MCO,144,937,19,25
2014,1,27,2009,7,2111,-17,0,UA,N14230,1703,EWR,BOS,35,200,20,9
2014,1,27,1038,9,1337,4,0,UA,N37462,1712,EWR,IAH,216,1400,10,38
2014,1,27,1148,0,1506,-14,0,UA,N64809,1723,EWR,SFO,356,2565,11,48
2014,1,27,654,-5,827,-6,0,UA,N75851,1727,EWR,ORD,125,719,6,54
2014,1,27,1845,-5,2147,-15,0,UA,N73276,1730,EWR,FLL,152,1065,18,45
2014,1,27,1037,7,1359,10,0,UA,N16217,1735,EWR,LAX,347,2454,10,37
2014,1,27,927,-3,1548,11,0,UA,N66051,15,EWR,HNL,657,4963,9,27
2014,1,27,2006,9,2324,15,0,UA,N424UA,215,EWR,RSW,163,1068,20,6
2014,1,27,2017,2,2326,3,0,UA,N486UA,217,EWR,MIA,157,1085,20,17
2014,1,27,924,29,1111,40,0,UA,N521UA,220,EWR,ORD,120,719,9,24
2014,1,27,1754,25,2124,47,0,UA,N487UA,237,EWR,DFW,243,1372,17,54
2014,1,27,1703,0,2055,42,0,UA,N419UA,254,LGA,IAH,229,1416,17,3
2014,1,27,1525,-5,1854,-10,0,UA,N598UA,257,JFK,SFO,355,2586,15,25
2014,1,27,1327,17,1617,13,0,UA,N850UA,269,EWR,MCO,143,937,13,27
2014,1,27,708,-5,1021,-9,0,UA,N594UA,273,EWR,LAX,346,2454,7,8
2014,1,27,1120,-9,1413,-26,0,UA,N502UA,274,JFK,LAX,336,2475,11,20
2014,1,27,2009,69,2137,63,0,UA,N480UA,279,EWR,ORD,120,719,20,9
2014,1,27,1558,23,1835,25,0,UA,N556UA,281,EWR,LAS,304,2227,15,58
2014,1,27,601,-3,930,-16,0,UA,N595UA,303,JFK,SFO,369,2586,6,1
2014,1,27,2017,-8,2345,3,0,UA,N595UA,314,JFK,LAX,338,2475,20,17
2014,1,27,856,-3,1215,-19,0,UA,N589UA,317,JFK,SFO,358,2586,8,56
2014,1,27,1513,11,1807,31,0,UA,N567UA,318,LGA,DEN,242,1620,15,13
2014,1,27,1449,-4,1753,-10,0,UA,N457UA,330,LGA,IAH,225,1416,14,49
2014,1,27,647,-8,931,10,0,UA,N575UA,343,LGA,DEN,258,1620,6,47
2014,1,27,725,-4,1038,17,0,UA,N670UA,345,EWR,IAH,210,1400,7,25
2014,1,27,1903,-2,2228,-1,0,UA,N414UA,349,EWR,SAT,239,1569,19,3
2014,1,27,958,-3,1116,2,0,UA,N805UA,354,EWR,BOS,49,200,9,58
2014,1,27,1457,-3,1608,-25,0,UA,N462UA,356,EWR,ORD,115,719,14,57
2014,1,27,833,-7,1220,15,0,UA,N830UA,362,EWR,SNA,347,2434,8,33
2014,1,27,720,-9,1022,-19,0,UA,N462UA,366,EWR,RSW,155,1068,7,20
2014,1,27,1631,8,1911,-13,0,UA,N540UA,375,EWR,SEA,308,2402,16,31
2014,1,27,1257,-3,1531,-18,0,UA,N437UA,379,EWR,LAS,317,2227,12,57
2014,1,27,819,5,1251,61,0,UA,N455UA,384,EWR,PHX,311,2133,8,19
2014,1,27,1935,65,2253,53,0,UA,N512UA,389,JFK,SFO,348,2586,19,35
2014,1,27,750,-10,1117,-18,0,UA,N590UA,397,JFK,SFO,365,2586,7,50
2014,1,27,622,-8,951,1,0,UA,N505UA,398,JFK,LAX,362,2475,6,22
2014,1,27,537,-8,838,2,0,UA,N565UA,404,LGA,IAH,215,1416,5,37
2014,1,27,929,39,1217,11,0,UA,N432UA,408,EWR,SEA,319,2402,9,29
2014,1,27,1549,-4,1924,16,0,UA,N509UA,418,EWR,SFO,360,2565,15,49
2014,1,27,1723,24,1834,21,0,UA,N454UA,424,EWR,BOS,35,200,17,23
2014,1,27,2205,3,2301,-6,0,UA,N407UA,439,EWR,BOS,35,200,22,5
2014,1,28,903,3,1237,12,0,AA,N783AA,1,JFK,LAX,336,2475,9,3
2014,1,28,1156,-4,1522,-3,0,AA,N787AA,3,JFK,LAX,341,2475,11,56
2014,1,28,1029,-1,1349,-6,0,AA,N785AA,19,JFK,LAX,345,2475,10,29
2014,1,28,1855,-5,2226,11,0,AA,N332AA,21,JFK,LAX,326,2475,18,55
2014,1,28,721,-9,1019,-21,0,AA,N3HSAA,29,LGA,PBI,160,1035,7,21
2014,1,28,724,-6,1024,-26,0,AA,N338AA,33,JFK,LAX,334,2475,7,24
2014,1,28,1341,-4,1637,-28,0,AA,N328AA,117,JFK,LAX,330,2475,13,41
2014,1,28,1814,-6,2126,-19,0,AA,N3JEAA,119,EWR,LAX,330,2454,18,14
2014,1,28,1755,70,2116,61,0,AA,N784AA,181,JFK,LAX,339,2475,17,55
2014,1,28,2132,-3,30,-25,0,AA,N338AA,185,JFK,LAX,324,2475,21,32
2014,1,28,1736,111,2056,91,0,AA,N786AA,133,JFK,LAX,329,2475,17,36
2014,1,28,1516,6,1912,27,0,AA,N5FFAA,145,JFK,MIA,166,1089,15,16
2014,1,28,1655,-5,2006,-14,0,AA,N640AA,172,EWR,MIA,165,1085,16,55
2014,1,28,1742,-3,2122,-3,0,AA,N335AA,177,JFK,SFO,365,2586,17,42
2014,1,28,1247,-3,1341,-9,0,AA,N3BNAA,178,JFK,BOS,35,187,12,47
2014,1,28,1020,-10,1331,-24,0,AA,N339AA,179,JFK,SFO,355,2586,10,20
2014,1,28,1659,-1,1808,-17,0,AA,N3DGAA,256,JFK,BOS,44,187,16,59
2014,1,28,1708,-7,1844,-31,0,AA,N3KHAA,199,JFK,ORD,124,740,17,8
2014,1,28,1712,-3,2041,6,0,AA,N3DCAA,291,JFK,AUS,250,1521,17,12
2014,1,28,1606,186,1923,198,0,AA,N542AA,300,EWR,DFW,237,1372,16,6
2014,1,28,551,-9,726,-19,0,AA,N3HKAA,301,LGA,ORD,130,733,5,51
2014,1,28,621,-9,809,-6,0,AA,N3KJAA,303,LGA,ORD,134,733,6,21
2014,1,28,648,-12,827,-23,0,AA,N454AA,305,LGA,ORD,132,733,6,48
2014,1,28,737,-3,934,9,0,AA,N3CRAA,307,LGA,ORD,130,733,7,37
2014,1,28,844,-6,1036,1,0,AA,N4YTAA,313,LGA,ORD,132,733,8,44
2014,1,28,934,-11,1147,17,0,AA,N3KHAA,317,LGA,ORD,128,733,9,34
2014,1,28,1450,0,1803,8,0,AA,N4YCAA,320,EWR,DFW,224,1372,14,50
2014,1,28,1008,-7,1142,-18,0,AA,N3JAAA,325,LGA,ORD,124,733,10,8
2014,1,28,1146,1,1314,-11,0,AA,N483AA,327,LGA,ORD,128,733,11,46
2014,1,28,1313,-7,1438,-17,0,AA,N3CGAA,331,LGA,ORD,125,733,13,13
2014,1,28,1517,-3,1705,0,0,AA,N4WLAA,341,LGA,ORD,130,733,15,17
2014,1,28,1631,-4,1759,-26,0,AA,N3JAAA,343,LGA,ORD,128,733,16,31
2014,1,28,1731,-4,1906,-19,0,AA,N548AA,345,LGA,ORD,124,733,17,31
2014,1,28,901,71,1421,86,0,AA,N5FMAA,936,JFK,STT,214,1623,9,1
2014,1,28,1829,-6,2007,-13,0,AA,N3GMAA,359,LGA,ORD,121,733,18,29
2014,1,28,1932,-8,2058,-17,0,AA,N3EFAA,363,LGA,ORD,120,733,19,32
2014,1,28,2042,102,127,88,0,AA,N5CRAA,1029,JFK,SJU,195,1598,20,42
2014,1,28,1130,-10,1441,-14,0,AA,N3GXAA,388,LGA,MIA,169,1096,11,30
2014,1,28,1344,-6,1702,-3,0,AA,N3LEAA,1073,LGA,MIA,177,1096,13,44
2014,1,28,905,-5,1219,-16,0,AA,N639AA,1085,JFK,MIA,164,1089,9,5
2014,1,28,1644,-6,2009,4,0,AA,N3ECAA,1171,LGA,DFW,228,1389,16,44
2014,1,28,552,-8,859,-6,0,AA,N3CAAA,1175,LGA,MIA,164,1096,5,52
2014,1,28,559,-11,853,-22,0,AA,N5EJAA,1205,EWR,MIA,157,1085,5,59
2014,1,28,936,-9,1253,-7,0,AA,N566AA,1223,EWR,DFW,227,1372,9,36
2014,1,28,554,-6,915,0,0,AA,N3DUAA,1103,LGA,DFW,237,1389,5,54
2014,1,28,748,63,1055,60,0,AA,N3FSAA,1107,LGA,DFW,233,1389,7,48
2014,1,28,744,-1,1055,-5,0,AA,N3ECAA,1111,LGA,DFW,232,1389,7,44
2014,1,28,857,-3,1257,37,0,AA,N3KVAA,1121,LGA,DFW,252,1389,8,57
2014,1,28,1746,16,2056,6,0,AA,N3JRAA,1185,LGA,DFW,231,1389,17,46
2014,1,28,1903,-7,2217,-3,0,AA,N3LHAA,1193,LGA,DFW,226,1389,19,3
2014,1,28,1019,-6,1341,1,0,AA,N3JGAA,1131,LGA,DFW,232,1389,10,19
2014,1,28,1106,-9,1433,8,0,AA,N3ABAA,1139,LGA,DFW,232,1389,11,6
2014,1,28,1205,-5,1523,3,0,AA,N3DHAA,1143,LGA,DFW,236,1389,12,5
2014,1,28,1249,-6,1600,-5,0,AA,N3DYAA,1145,LGA,DFW,230,1389,12,49
2014,1,28,1343,-2,1706,11,0,AA,N3ENAA,1151,LGA,DFW,237,1389,13,43
2014,1,28,1446,-9,1804,-1,0,AA,N3LAAA,1155,LGA,DFW,231,1389,14,46
2014,1,28,1542,-3,1847,-18,0,AA,N3FSAA,1156,LGA,DFW,227,1389,15,42
2014,1,28,1501,-9,1816,-19,0,AA,N3DUAA,1327,LGA,PBI,167,1035,15,1
2014,1,28,841,36,1321,17,0,AA,N5FJAA,1357,JFK,SJU,199,1598,8,41
2014,1,28,723,-7,1051,11,0,AA,N502AA,1381,EWR,DFW,242,1372,7,23
2014,1,28,1544,-6,1855,-20,0,AA,N3BJAA,1410,LGA,MIA,171,1096,15,44
2014,1,28,1252,-7,1603,-11,0,AA,N3ERAA,1256,LGA,MIA,165,1096,12,52
2014,1,28,651,-4,929,-11,0,AA,N3BTAA,1263,JFK,LAS,312,2248,6,51
2014,1,28,1125,-5,1439,4,0,AA,N3BMAA,1623,EWR,MIA,167,1085,11,25
2014,1,28,1035,-5,1348,-7,0,AA,N3JTAA,1599,LGA,MIA,163,1096,10,35
2014,1,28,1832,17,2153,18,0,AA,N3KAAA,1611,LGA,MIA,173,1096,18,32
2014,1,28,1920,-10,2220,-15,0,AA,N493AA,1691,EWR,DFW,225,1372,19,20
2014,1,28,1220,-5,1534,-1,0,AA,N5EPAA,1697,JFK,MIA,172,1089,12,20
2014,1,28,542,2,850,0,0,AA,N625AA,2243,JFK,MIA,164,1089,5,42
2014,1,28,758,-2,1114,-1,0,AA,N3LFAA,2267,LGA,MIA,171,1096,7,58
2014,1,28,708,-2,1023,-2,0,AA,N3LAAA,2279,LGA,MIA,169,1096,7,8
2014,1,28,1452,-3,1744,-21,0,AA,N5BSAA,2285,JFK,MCO,150,944,14,52
2014,1,28,1734,4,2054,-1,0,AA,N393AA,2351,JFK,MIA,171,1089,17,34
2014,1,28,1450,-5,1823,3,0,AA,N3HSAA,2297,LGA,MIA,175,1096,14,50
2014,1,28,1954,-6,2055,-15,0,AA,N3KFAA,2314,JFK,BOS,41,187,19,54
2014,1,28,1652,-8,1951,-34,0,AA,N3JSAA,2379,LGA,MIA,161,1096,16,52
2014,1,28,1922,-3,2231,-14,0,AA,N3GXAA,2437,LGA,MIA,171,1096,19,22
2014,1,28,1726,-4,2002,-23,0,AA,N630AA,2448,JFK,EGE,256,1746,17,26
2014,1,28,1710,-10,2041,11,0,AA,N549AA,2488,EWR,DFW,245,1372,17,10
2014,1,28,643,-7,1001,6,0,AA,N5DYAA,2493,JFK,MCO,156,944,6,43
2014,1,28,1821,-4,2104,-53,0,AS,N408AS,5,EWR,SEA,325,2402,18,21
2014,1,28,650,-15,939,-46,0,AS,N453AS,15,EWR,SEA,329,2402,6,50
2014,1,28,1711,11,1944,-11,0,AA,N3BNAA,45,JFK,LAS,305,2248,17,11
2014,1,28,757,-3,1127,-8,0,AA,N336AA,59,JFK,SFO,359,2586,7,57
2014,1,28,1538,-2,1910,0,0,AA,N3AGAA,65,JFK,DFW,240,1391,15,38
2014,1,28,1704,-1,1953,-22,0,AA,N3EGAA,67,JFK,SAN,330,2446,17,4
2014,1,28,753,-7,847,-23,0,AA,N3BNAA,84,JFK,BOS,32,187,7,53
2014,1,28,1529,-1,1859,-16,0,AA,N375AA,85,JFK,SFO,349,2586,15,29
2014,1,28,1623,-7,2116,-14,0,AA,N5EGAA,95,JFK,SJU,204,1598,16,23
2014,1,28,1324,4,1656,32,0,B6,N655JB,1401,JFK,FLL,173,1069,13,24
2014,1,28,1722,-7,2022,-9,0,B6,N657JB,753,JFK,PBI,159,1028,17,22
2014,1,28,653,-7,837,-13,0,B6,N658JB,905,JFK,ORD,134,740,6,53
2014,1,28,2029,-7,2350,7,0,B6,N661JB,1201,JFK,FLL,168,1069,20,29
2014,1,28,1051,23,1400,28,0,B6,N662JB,1,JFK,FLL,169,1069,10,51
2014,1,28,556,-4,909,4,0,B6,N703JB,601,JFK,FLL,168,1069,5,56
2014,1,28,1453,-6,1946,-8,0,B6,N703JB,703,JFK,SJU,199,1598,14,53
2014,1,28,1933,-2,2219,-11,0,B6,N729JB,883,JFK,MCO,152,944,19,33
2014,1,28,1554,-6,1904,-5,0,B6,N760JB,283,JFK,MCO,167,944,15,54
2014,1,28,2349,-10,439,-4,0,B6,N775JB,745,JFK,PSE,198,1617,23,49
2014,1,28,2029,-11,16,18,0,B6,N793JB,1295,JFK,AUS,262,1521,20,29
2014,1,28,1730,-10,2031,-7,0,B6,N804JB,299,LGA,MCO,159,950,17,30
2014,1,28,925,-5,1243,-3,0,B6,N806JB,223,JFK,LAX,342,2475,9,25
2014,1,28,914,28,1244,20,0,B6,N807JB,15,JFK,SFO,361,2586,9,14
2014,1,28,1722,7,2044,-11,0,B6,N821JB,415,JFK,SFO,361,2586,17,22
2014,1,28,648,-2,948,-21,0,B6,N828JB,23,JFK,LAX,342,2475,6,48
2014,1,28,650,-10,1135,-17,0,B6,N907JB,3,JFK,SJU,197,1598,6,50
2014,1,28,835,-11,929,-35,0,B6,N187JB,2280,EWR,BOS,34,200,8,35
2014,1,28,758,1,933,-8,0,B6,N193JB,885,JFK,RDU,79,427,7,58
2014,1,28,1211,-6,1314,-15,0,B6,N193JB,316,JFK,SYR,45,209,12,11
2014,1,28,1630,-5,1748,-19,0,B6,N193JB,2302,JFK,BUF,63,301,16,30
2014,1,28,2219,-10,2330,-16,0,B6,N193JB,486,JFK,ROC,50,264,22,19
2014,1,28,912,-9,1014,-20,0,B6,N203JB,208,JFK,PWM,43,273,9,12
2014,1,28,1254,-6,1344,-22,0,B6,N203JB,1318,JFK,BOS,37,187,12,54
2014,1,28,1705,0,1806,-13,0,B6,N203JB,2580,EWR,BOS,42,200,17,5
2014,1,28,618,-4,710,-20,0,B6,N216JB,2180,EWR,BOS,34,200,6,18
2014,1,28,1527,-5,1856,3,0,B6,N216JB,1729,JFK,RSW,181,1074,15,27
2014,1,28,1308,-6,1428,-8,0,B6,N228JB,2402,JFK,BUF,61,301,13,8
2014,1,28,1027,-4,1147,-4,0,B6,N236JB,2602,JFK,BUF,66,301,10,27
2014,1,28,1424,-5,1538,-15,0,B6,N236JB,286,JFK,ROC,54,264,14,24
2014,1,28,1843,-2,2001,-16,0,B6,N236JB,2202,JFK,BUF,63,301,18,43
2014,1,28,2253,-6,17,-3,0,B6,N236JB,2002,JFK,BUF,61,301,22,53
2014,1,28,2229,0,2331,-9,0,B6,N238JB,234,JFK,BTV,43,266,22,29
2014,1,28,1645,0,1740,-22,0,B6,N239JB,918,JFK,BOS,37,187,16,45
2014,1,28,2120,12,2221,7,0,B6,N239JB,2680,EWR,BOS,40,200,21,20
2014,1,28,924,-4,1036,-8,0,B6,N265JB,1634,JFK,BTV,43,266,9,24
2014,1,28,2001,-4,2126,-22,0,B6,N279JB,105,JFK,ORD,126,740,20,1
2014,1,28,822,-3,1036,7,0,B6,N281JB,219,JFK,CLT,105,541,8,22
2014,1,28,1335,10,1436,1,0,B6,N281JB,308,JFK,PWM,44,273,13,35
2014,1,28,1745,-5,1857,-10,0,B6,N281JB,1407,JFK,IAD,56,228,17,45
2014,1,28,2119,-16,2239,-21,0,B6,N281JB,702,JFK,BUF,60,301,21,19
2014,1,28,1934,184,2043,166,0,B6,N284JB,1734,JFK,BTV,44,266,19,34
2014,1,28,2301,11,2400,3,0,B6,N284JB,1816,JFK,SYR,42,209,23,1
2014,1,28,1423,-1,1800,29,0,B6,N294JB,581,JFK,HOU,260,1428,14,23
2014,1,28,1235,0,1401,13,0,B6,N306JB,1307,JFK,IAD,57,228,12,35
2014,1,28,1148,-12,1236,-27,0,B6,N318JB,2380,EWR,BOS,31,200,11,48
2014,1,28,642,7,733,-11,0,B6,N323JB,318,JFK,BOS,36,187,6,42
2014,1,28,935,5,1047,5,0,B6,N328JB,116,JFK,SYR,51,209,9,35
2014,1,28,1310,4,1606,4,0,B6,N328JB,553,JFK,PBI,162,1028,13,10
2014,1,28,2249,0,2352,-5,0,B6,N328JB,108,JFK,PWM,43,273,22,49
2014,1,28,1035,-3,1126,-17,0,B6,N329JB,518,JFK,BOS,32,187,10,35
2014,1,28,1358,-1,1450,-17,0,B6,N353JB,118,JFK,BOS,35,187,13,58
2014,1,28,2102,8,136,-9,0,B6,N503JB,1103,JFK,SJU,196,1598,21,2
2014,1,28,1428,-1,1735,-4,0,B6,N504JB,301,JFK,FLL,168,1069,14,28
2014,1,28,1027,28,1313,27,0,B6,N505JB,411,JFK,LAS,312,2248,10,27
2014,1,28,2008,-2,2108,-11,0,B6,N507JB,418,JFK,BOS,39,187,20,8
2014,1,28,726,-4,1040,-1,0,B6,N509JB,163,JFK,SRQ,173,1041,7,26
2014,1,28,1455,-4,1749,9,0,B6,N509JB,477,JFK,JAX,150,828,14,55
2014,1,28,2128,-7,3,-18,0,B6,N509JB,611,JFK,LAS,310,2248,21,28
2014,1,28,1623,-7,1917,-5,0,B6,N516JB,1843,EWR,PBI,160,1023,16,23
2014,1,28,855,-5,1203,-5,0,B6,N517JB,1701,JFK,FLL,165,1069,8,55
2014,1,28,1619,-10,1923,-12,0,B6,N517JB,1161,LGA,PBI,165,1035,16,19
2014,1,28,855,-10,1305,39,0,B6,N523JB,795,JFK,AUS,282,1521,8,55
2014,1,28,625,-6,957,16,0,B6,N524JB,929,JFK,RSW,185,1074,6,25
2014,1,28,1635,0,1937,-26,0,B6,N524JB,423,JFK,LAX,335,2475,16,35
2014,1,28,741,-6,1057,-8,0,B6,N526JB,1511,EWR,RSW,167,1068,7,41
2014,1,28,1929,-1,2224,-26,0,B6,N527JB,71,JFK,SLC,277,1990,19,29
